M,32,187,91
F,34,160,50
M,23,183,63
M,31,194,107
M,36,203,108
M,40,203,108
M,23,186,66
F,31,161,57
F,35,161,57
F,25,163,56
F,27,163,56
F,35,163,56
M,33,170,65
M,23,NA,68
M,34,172,67
F,17,174,63
M,21,203,100
M,38,197,86
M,17,167,62
M,32,184,70
M,37,184,70
F,29,184,70
M,19,184,69
M,31,186,82
M,20,162,56
M,26,212,115
M,33,188,80
M,18,163,69
F,20,158,57
F,24,155,45
F,29,174,62
M,30,159,47
M,31,181,78
F,21,162,53
M,36,167,54
M,40,167,54
M,33,180,92
M,45,178,63
F,22,178,61
M,28,179,67
M,44,178,NA
M,45,190,96
M,32,187,74
F,16,157,52
F,15,180,70
F,22,162,60
F,32,171,67
F,30,160,48
F,35,167,52
M,27,165,83
F,17,172,61
M,19,178,79
M,35,178,79
M,32,183,64
M,19,174,57
M,23,177,86
F,14,156,53
M,31,186,74
M,35,186,74
F,32,164,56
F,36,164,56
F,40,164,56
F,44,164,56
M,33,184,78
M,22,191,145
M,21,174,88
M,26,174,88
F,16,170,75
F,20,170,75
M,23,203,102
F,27,159,48
F,26,193,72
F,42,180,66
F,50,180,66
M,35,190,98
M,37,172,55
M,30,167,61
M,33,167,61
M,24,176,90
M,28,176,90
M,23,188,98
F,18,163,62
M,19,189,64
F,42,163,57
F,19,181,95
F,27,181,95
F,31,181,95
F,35,181,95
M,30,181,85
M,29,180,91
M,33,180,91
M,31,176,78
F,16,169,60
M,25,172,87
M,31,187,87
M,25,166,58
M,21,186,72
M,22,195,79
M,27,193,127
F,29,174,53
F,20,182,74
M,NA,161,51
M,22,165,49
M,35,177,92
M,39,177,92
M,43,177,92
M,24,188,67
M,27,179,53
F,26,155,68
F,30,155,68
F,17,171,51
F,29,155,65
F,33,155,65
M,24,163,80
M,18,184,87
F,20,161,52
M,26,200,102
M,30,200,102
M,20,202,110
M,24,202,110
M,28,202,110
M,32,202,110
M,36,202,110
M,28,179,73
F,24,180,74
F,21,180,79
F,20,172,49
F,12,168,NA
M,17,193,82
M,36,163,67
M,22,169,57
M,32,169,67
M,28,178,86
F,21,190,78
F,29,190,78
F,19,158,51
F,23,158,51
M,15,160,50
M,44,170,88
F,27,158,53
F,28,167,50
M,18,171,63
M,25,156,58
M,29,156,58
M,19,189,80
M,40,182,NA
F,15,170,77
F,15,165,66
M,32,182,71
F,25,161,63
M,42,164,57
M,36,NA,95
F,27,157,63
F,32,160,47
F,35,160,47
M,21,193,95
F,35,164,64
M,36,177,78
M,40,177,78
M,44,177,78
M,48,177,78
F,26,183,79
M,23,172,85
M,27,172,85
M,35,172,85
F,21,157,45
M,27,164,72
M,19,185,91
M,22,172,65.5
M,30,180,69
M,34,180,69
M,38,180,69
M,24,190,115
M,32,190,115
M,36,190,115
M,19,194,108
M,23,194,108
M,27,194,108
M,39,194,108
M,28,168,55
M,20,184,78
M,25,181,63
F,27,180,75
F,16,175,54
M,36,169,64
M,23,189,97
M,25,204,82
M,26,187,73
M,19,198,107
M,31,198,107
M,20,156,52
M,18,172,75
M,46,165,60
M,25,163,64
M,39,162,53
M,43,162,53
M,20,177,86
M,32,177,86
M,25,198,92
M,23,200,91
M,25,175,61
M,23,152,56
M,26,165,85
F,29,152,49
M,19,191,93
M,21,191,90
F,17,161,55
M,31,190,84
F,17,168,47
F,20,180,61
F,22,172,69
M,23,211,115
F,37,165,55
F,38,170,55
F,42,170,55
M,32,188,82
M,31,170,51
M,18,177,57
F,17,158,45
M,32,172,64
M,36,172,64
F,22,154,57
F,26,154,57
M,35,185,74
F,19,150,45
F,23,150,45
F,27,150,45
M,19,190,79
F,22,160,73
F,19,168,47
F,23,168,47
M,38,171,75
M,17,173,61
M,19,179,83
M,31,179,83
M,31,173,86
F,26,194,75
M,31,176,83
M,25,197,95
M,29,197,95
M,33,197,95
M,27,199,95
M,31,199,95
M,23,169,51
M,27,198,94
M,31,198,94
M,35,198,94
M,26,182,147
M,30,182,147
M,34,182,147
F,29,175,57
M,22,170,50
M,24,180,91
M,22,NA,64
F,29,176,68
M,23,188,120
M,12,178,73
M,16,178,73
M,18,197,87
M,24,192,98
M,27,197,80
F,18,164,45
M,31,177,77
F,27,168,78
F,32,172,56
F,29,182,78
M,32,186,92
M,34,167,56
M,22,181,87
M,23,177,80
F,25,174,76
F,31,162,NA
F,15,163,54
M,35,175,69
F,37,170,61
F,23,183,72
M,28,181,91
M,23,193,130
F,21,167,69
F,25,167,69
M,25,182,88
M,28,182,88
M,21,186,93
M,21,170,85
M,25,170,85
M,29,170,85
M,26,175,82
M,30,175,82
F,35,166,64
F,25,186,77
M,23,171,62
M,27,171,62
M,31,171,62
M,39,180,82
M,21,158,71
M,25,158,71
M,29,158,71
M,22,168,50
M,24,202,103
M,28,202,103
M,67,168,62
M,71,168,62
M,20,NA,60
F,23,167,62
F,27,167,62
M,24,NA,119
M,28,NA,119
M,33,180,82
M,25,178,104
M,29,178,104
M,33,178,104
M,26,157,56
M,32,193,95
F,39,165,68
M,17,185,72
M,31,190,92
M,18,193,92
M,34,178,90
M,28,183,87
M,56,171,83
M,59,171,83
M,27,178,85
F,23,196,93
F,16,158,47
M,26,167,59
M,25,191,81
F,18,156,65
F,21,156,65
M,27,178,91
M,31,178,91
M,35,178,91
F,23,178,78
F,24,183,72
M,44,177,85
M,22,188,100
F,19,164,62
M,19,159,60
M,25,167,50
M,18,161,51
F,31,177,70
M,25,NA,78
M,17,182,65
F,33,169,65
M,19,182,97
M,23,182,97
M,25,182,97
F,15,153,46
M,28,181,71
M,36,190,83
M,22,186,66
M,20,196,90
M,32,196,90
M,41,188,82
M,34,186,73
F,24,163,51
F,16,154,50
M,15,185,73
F,14,174,55
F,34,163,55
M,26,169,57
M,19,180,88
M,22,191,74
M,26,191,74
F,20,161,56
M,30,203,91
M,22,164,48
F,29,181,77
M,26,197,84
M,29,183,95
F,24,183,96
F,19,165,50
M,26,177,84
M,34,191,95
M,38,191,95
F,18,179,82
F,22,179,82
F,26,179,82
F,30,179,82
M,21,200,76
M,28,180,63
M,29,208,90
F,27,171,65
M,19,178,NA
F,22,170,85
M,36,178,77
M,40,178,77
F,16,167,56
F,17,157,57
M,35,174,60
M,39,174,60
F,23,154,58
M,20,174,86
M,24,174,86
F,33,181,68
M,26,188,NA
M,24,197,98
M,32,197,98
M,36,197,98
M,40,197,98
F,30,174,73
M,18,167,55
M,22,167,55
M,96,NA,NA
M,32,185,64
M,24,181,100
M,19,190,117
M,27,190,117
F,17,174,55
F,21,174,55
M,18,185,NA
M,30,185,NA
M,34,177,67
M,16,168,62
M,20,188,128
M,25,188,128
M,28,188,128
F,25,150,45
M,32,168,50
F,23,165,51
F,22,191,65
F,18,178,72
M,28,173,78
M,19,175,74
F,15,146,36
F,17,151,47
F,19,156,47
F,27,156,47
F,17,164,63
F,21,160,69
F,27,166,65
M,34,174,66
M,20,183,97
M,19,170,59.5
F,28,174,66
F,32,174,66
M,29,170,74
M,29,175,90
F,37,172,60
M,20,178,81
M,54,177,68
M,19,150,56
M,20,186,69
M,24,186,69
F,26,164,54
M,23,185,97
M,21,193,100
M,25,193,100
F,24,193,73
F,15,175,57
F,20,174,63
M,29,176,77
F,22,177,73
M,30,183,95
F,28,163,62
F,18,152,46
F,18,157,49
F,28,157,58
M,22,191,95
M,26,181,89
M,30,181,89
M,34,181,89
M,36,181,89
F,33,157,NA
F,37,157,NA
M,38,172,75
M,43,172,75
M,22,195,103
F,20,179,80
F,39,180,84
F,27,164,67
F,28,186,92
M,31,178,84
M,30,173,74
M,21,170,105
F,23,183,74
F,31,183,74
F,35,183,74
M,36,178,106
M,28,156,73
M,26,162,60
M,19,158,71
M,23,158,71
M,33,152,54
M,22,163,74
M,26,163,74
M,20,193,82
M,20,173,54
F,31,178,72
F,35,178,72
F,31,156,50
F,35,156,50
M,40,178,64
M,26,188,103
M,32,184,68
F,26,186,82
F,20,151,43
F,18,186,76
M,22,162,52
F,26,174,74
F,24,148,46
F,28,148,46
F,28,166,62
M,19,180,90
M,19,NA,76
M,27,NA,76
M,17,183,64
M,33,186,85
M,31,183,79
M,22,201,90
M,22,174,57
F,32,174,60
F,36,174,60
M,28,185,107
M,32,185,107
M,39,183,70
F,21,179,72
M,22,155,59
M,26,155,59
F,23,165,74
F,30,184,74
M,32,170,73
M,36,170,73
M,23,179,86
M,27,179,86
F,35,169,64
M,24,194,128
M,28,194,128
M,32,192,90
M,29,186,100
F,15,158,46
M,21,197,100
M,25,197,100
F,30,183,73
M,17,181,74
M,33,165,63
F,39,164,65
M,36,185,95
M,26,193,119
F,20,157,61
F,15,144,36
M,21,203,102
F,21,161,60
M,41,183,71
M,45,183,71
F,20,177,72
M,24,196,101
M,28,196,101
M,32,196,101
M,36,170,66
M,24,157,60
M,28,157,60
M,26,154,56
F,30,174,70
M,24,169,50
F,19,182,74
F,15,175,65
M,22,190,123
M,26,190,123
M,28,NA,82
M,28,194,85
F,20,169,77
M,30,181,NA
F,30,167,45
M,21,171,100.5
M,25,171,100.5
M,24,193,98
M,32,193,98
M,22,193,94
M,19,178,60
F,26,177,90
F,17,181,71
F,22,170,53
F,28,161,53
M,20,185,98
F,24,168,69
M,28,179,93
F,19,193,80
F,23,193,80
F,27,193,80
F,31,193,80
F,35,193,80
M,29,176,60
F,16,163,50
M,26,190,91
M,44,172,76
F,13,165,50
M,21,150,48
M,25,185,102
M,29,204,92
M,37,178,84
M,NA,172,69
M,37,192,85
M,41,192,85
F,33,178,60
M,25,185,100.5
M,23,208,98
M,27,208,98
M,22,211,120
M,24,193,81
M,27,177,84
F,17,182,68
M,29,196,80
M,21,187,73
F,15,173,63
F,33,162,70
F,37,162,70
F,26,170,53
F,28,176,59
M,19,184,73
M,16,180,82
F,25,179,76
M,17,177,NA
M,29,183,93
M,35,178,90
M,24,189,92
M,40,189,92
M,22,194,130
M,16,193,86
M,33,172,63
M,37,172,63
M,41,172,63
M,45,172,63
M,53,172,63
M,35,170,66
M,39,170,66
M,26,175,84
M,39,174,79
M,24,171,66
M,41,178,75
M,19,184,68
M,20,183,94
F,20,168,69
F,25,175,56
M,30,171,90
M,35,183,73
M,23,186,102
M,27,186,102
M,31,186,102
M,35,186,102
M,33,193,94
F,18,171,78
F,22,171,78
F,26,171,78
F,28,171,78
F,32,171,78
M,21,NA,77
M,31,181,70
F,27,179,72
F,24,162,55
F,27,177,72
F,31,175,69
M,21,168,78
M,25,168,78
F,29,175,63
M,39,190,95
M,21,194,115
M,25,194,115
F,25,177,80
F,29,177,80
F,33,177,80
M,24,182,86
M,26,202,94
F,15,166,62
M,19,193,77
F,19,184,72
F,21,173,53
M,31,175,59
F,32,172,58
M,33,174,96
M,37,174,96
F,34,164,58
F,18,188,75
F,31,168,52
M,33,176,75
F,20,166,65
M,26,195,100
F,21,172,72
F,30,175,55
M,32,180,69
M,28,176,83
F,28,164,48
M,18,171,70
F,15,166,48
F,25,177,57
M,19,159,57
F,26,157,52
M,16,173,65
M,17,171,59
M,29,183,100
F,30,159,47
F,29,167,78
F,14,164,54
M,23,160,62
M,27,160,62
M,43,163,50
F,18,165,50
M,20,166,68
M,23,166,68
M,31,171,76
M,26,198,86
M,17,170,58
M,34,173,72
M,37,176,73
M,22,183,60
M,19,161,53
M,23,161,53
F,16,147,36
F,19,181,77
M,21,216,135
M,22,192,76
M,18,190,70
M,19,190,78
F,17,171,64
M,17,168,71
M,25,168,71
M,24,174,85
M,36,174,85
M,17,184,74
M,20,189,65
F,27,195,98
F,22,171,61
F,28,160,62
M,39,169,65
F,32,167,56
M,37,175,61
M,41,175,61
F,17,150,37
F,20,154,43
F,30,180,85
F,18,157,48
F,28,160,75
F,36,160,75
F,20,190,82
F,21,178,63
F,18,164,47
M,19,192,92
F,23,165,48
F,27,165,48
M,29,162,59
F,26,175,61
F,28,177,80
M,29,173,88
M,28,200,95
F,23,174,100
F,27,174,100
M,45,174,67
F,26,185,80
M,28,201,105
M,31,201,105
M,19,200,88
M,27,200,114
M,31,179,62
M,26,177,76
M,26,177,89
M,28,177,89
M,32,177,89
M,36,177,89
M,29,177,79
M,31,182,130
M,59,182,130
M,29,173,76
M,33,173,76
M,34,185,NA
F,18,175,75
M,18,178,82
M,17,172,76
M,23,172,76
M,27,172,76
M,31,172,76
M,35,172,76
F,27,159,50
M,44,165,80
M,33,200,99
M,24,167,76
F,20,176,81
F,24,176,81
F,28,176,81
M,18,183,74
M,33,NA,90
M,42,186,74
F,15,156,45
M,18,167,65
F,34,173,65
F,31,166,48
F,35,164,83
F,40,164,83
M,23,187,130
F,23,157,59
M,28,196,105
M,32,196,105
M,48,180,85
M,26,158,55
F,14,164,59
F,18,164,59
F,21,152,53
F,28,165,54
F,32,165,54
F,17,172,54
F,16,165,60
M,32,172,62
F,25,173,59
F,14,163,55
M,32,168,56
M,33,191,90
F,22,178,76
F,26,178,76
F,19,165,NA
M,33,185,70
M,16,164,64
M,20,164,64
F,20,159,52
F,26,172,56
M,17,173,55
M,21,199,102
M,25,199,102
F,33,175,72
F,37,175,72
F,39,175,72
M,38,185,71
F,15,160,NA
F,20,160,NA
F,17,165,NA
M,43,178,NA
F,16,163,55
M,18,179,80
M,27,180,66
F,16,160,NA
F,20,184,59
M,32,175,63
F,21,171,68
F,25,171,68
M,20,191,90
F,29,155,53
F,28,178,60
M,37,160,60
M,22,194,95
M,36,187,108
M,24,175,78.5
M,28,175,78.5
M,32,165,70
M,36,165,70
M,39,165,70
M,20,177,52
F,21,192,78
F,25,192,78
M,26,183,96
M,34,184,90
M,23,171,82
M,25,183,78.5
F,23,156,52
M,19,173,56
M,23,173,56
M,19,191,85
M,33,178,92
M,37,178,92
M,21,190,NA
M,21,158,49
F,18,180,70
M,26,181,92
M,20,181,67
F,46,175,95
M,26,193,104
M,29,193,104
M,36,175,60
F,16,163,54
F,15,172,62
F,22,163,50
F,17,152,43
M,30,NA,100
M,34,NA,100
M,42,NA,100
M,26,193,108
M,26,168,48
F,16,164,57
F,16,175,63
M,20,195,96
F,52,164,57
M,27,182,88
M,38,195,102
M,42,195,102
M,30,172,58
M,24,188,94
F,30,180,63
M,20,195,NA
M,20,198,95
M,28,198,95
F,20,163,64
F,24,163,64
M,27,186,149
M,27,173,59
F,21,170,51
F,25,170,51
M,30,181,74
M,34,181,74
F,29,173,67
F,23,175,61
F,35,168,60
F,39,168,60
F,25,178,73
M,22,164,65
M,30,164,65
F,25,159,49
M,18,155,50
F,24,165,74
M,15,173,89
M,19,173,89
M,21,173,89
M,25,173,89
M,29,173,89
M,36,172,67
F,21,184,75
F,21,176,56
M,28,197,104
F,21,173,80
F,25,173,80
F,28,175,75
M,20,181,NA
M,20,157,58
M,32,178,79
M,28,162,60
M,22,186,94
F,33,180,68
M,16,175,56
M,18,186,68
M,27,164,80
M,32,167,75
M,19,170,49
F,19,164,49
M,23,174,59.5
M,NA,165,56
M,17,173,73
M,29,190,82
F,13,167,53
F,17,167,53
M,26,157,73
M,NA,172,64
M,30,170,57
M,34,170,57
F,26,168,110
M,21,182,91
M,36,196,101
M,25,182,105
M,33,182,105
F,22,186,84
M,24,176,57
M,22,174,82.5
M,26,174,82.5
M,30,174,82.5
F,11,151,38
M,27,169,71
M,31,169,71
F,18,159,52
M,19,176,85
F,19,163,47
F,32,164,62
M,30,198,110
M,16,183,86
F,37,160,56
F,28,183,83
F,36,183,83
M,34,179,86
M,38,179,86
F,34,169,67
F,27,154,48
F,31,154,48
F,20,180,86
M,30,184,75
M,19,179,78
M,26,NA,64
M,19,155,54
M,24,165,61
M,25,168,63
M,30,171,74
M,22,177,100
M,26,177,100
M,21,171,62
M,22,181,64
F,30,163,58
F,34,172,62
M,20,195,105
F,19,175,83
F,23,175,83
F,27,175,83
M,21,NA,58
F,29,195,62
M,24,189,100
M,32,182,93
F,26,173,NA
M,32,188,84
F,16,147,51
F,19,147,51
F,23,147,51
F,27,147,51
F,31,147,51
F,37,168,50
M,18,182,89
M,23,175,76.5
M,19,176,60
F,23,172,61.5
F,27,172,61.5
F,24,161,70
F,27,186,68
F,31,186,68
F,30,167,54
M,32,185,83
M,40,185,83
M,33,185,76
M,20,172,92
M,24,172,92
M,28,172,92
M,21,180,115
M,32,160,48
F,21,166,67
F,25,176,72
M,22,208,107
M,20,184,93
M,24,184,93
M,23,165,66
M,39,166,65
M,31,185,106
F,28,185,70
F,32,185,70
M,48,175,75
M,52,175,75
M,56,175,75
M,31,206,100
M,31,185,95
M,19,160,58
M,31,183,97
M,20,193,96
M,24,171,97
M,25,158,57
M,24,196,85
M,32,196,85
M,36,196,85
M,25,158,54
M,18,175,85
F,16,154,47
M,25,165,50
M,23,NA,111
M,27,NA,111
M,21,198,97
M,26,163,60
F,37,170,66
M,23,152,58
M,27,152,58
M,27,178,63
M,24,161,59
F,22,157,42
F,20,162,46
F,24,162,46
M,31,171,68
F,16,157,62
F,28,166,61
F,32,166,61
F,19,177,60
F,31,177,60
F,28,170,75
F,29,158,51
F,20,153,51
F,24,153,51
F,25,183,80
F,27,176,67
F,31,176,67
F,35,176,67
F,39,176,67
F,43,176,67
F,47,176,67
M,23,171,75
M,27,172,73
F,23,162,64
M,34,187,85
M,21,197,89
M,25,197,89
M,29,197,89
M,33,197,89
M,28,190,79
F,24,157,54
F,32,157,54
F,17,165,45
F,27,172,85
F,35,172,85
F,39,172,85
F,43,172,85
M,21,167,62
M,20,166,48
F,21,183,77
M,28,166,68
M,24,174,91
M,23,187,98
F,23,181,81
F,27,181,81
F,31,181,81
F,35,181,81
F,39,181,81
M,28,188,76
M,29,184,68
M,33,184,68
M,18,183,98
M,20,195,98
F,23,167,70
F,28,162,53
F,19,176,73
M,NA,169,64
M,24,183,87
M,26,165,77
F,30,165,66
F,30,174,67
M,33,169,63
M,37,169,63
M,24,163,67
M,27,164,58
M,31,164,58
M,35,164,58
F,24,179,63
F,16,170,56
M,25,168,50
M,26,160,60.5
M,30,160,60.5
F,22,157,52
M,17,166,61
M,21,166,61
M,26,180,138
M,30,180,138
F,55,170,66
M,18,185,81
M,28,166,59
M,24,186,112
M,28,186,112
F,27,174,63
F,38,159,53
M,23,195,87
M,27,195,87
M,31,195,87
M,21,171,59
F,19,171,58
M,26,180,98
F,20,164,42
M,17,179,90
M,33,172,90
M,34,168,68
M,28,193,128
F,21,177,76
M,34,183,77
F,18,181,73
F,15,176,54
F,22,179,74
M,40,176,93
F,40,171,70
F,22,168,49
F,25,160,46
F,27,181,83
M,20,199,82
M,23,171,79
M,28,169,73
M,29,185,140
M,18,178,90
M,24,181,85
M,36,187,83
M,17,177,61
M,22,198,105
M,30,198,105
M,20,175,94
M,24,175,94
F,30,162,49
M,25,202,92
F,19,164,NA
F,19,168,48
M,27,162,55
M,25,NA,90
M,19,184,100
M,23,184,100
F,27,162,48
F,27,159,62
F,29,163,43
F,33,163,43
F,30,178,79
F,22,150,50
F,26,163,75
F,32,167,65
M,15,168,52
M,24,NA,67
M,20,157,62
M,24,157,62
M,28,157,62
M,25,NA,81
F,20,158,59
M,21,166,58
M,31,166,58
F,25,173,51
M,33,178,63
M,24,163,66
M,26,160,55
F,29,167,69
M,18,170,61
M,24,176,100
M,28,176,100
M,28,172,66.5
M,31,183,95
M,25,186,105
M,34,186,105
M,41,186,105
M,22,175,81
M,18,184,86
M,33,184,75
M,37,184,75
M,41,184,75
F,24,182,80
F,21,152,42
F,25,152,42
F,29,152,42
M,36,188,85
M,19,184,87
F,19,169,51
F,13,167,60
F,31,158,47
F,34,158,47
M,18,162,62
M,39,163,80
M,43,163,80
M,37,180,68
M,45,180,68
F,21,190,73
F,25,190,73
F,29,190,73
F,28,168,44
F,32,168,44
F,36,168,44
M,34,184,85
M,38,184,85
M,42,184,85
F,38,178,75
F,21,145,48
M,23,170,55
M,25,178,93
M,37,178,93
M,41,178,93
M,22,198,118
F,19,157,53
M,26,195,152
M,46,181,86
F,34,174,67
M,24,178,61
M,28,178,61
F,28,174,68
F,15,170,42
M,28,193,96
M,32,193,96
F,21,172,55
M,24,203,91
M,28,203,91
F,25,160,43
F,23,172,80
F,19,161,51
F,25,165,66
F,29,165,66
F,34,165,66
F,37,165,66
F,15,180,66
M,21,179,61
M,25,179,61
M,29,182,90
F,18,181,68
M,21,173,61
M,22,170,97
M,25,170,97
M,37,170,97
M,34,168,50
M,38,168,50
M,26,173,88
M,36,163,55
M,40,163,55
M,33,184,82
M,39,183,88
F,29,182,59
M,27,172,60
F,39,159,50
F,47,159,50
F,63,159,50
M,25,179,78
F,31,172,59
F,17,150,42
F,29,150,42
F,22,182,82
M,15,162,56
F,18,162,66
F,21,181,63
F,25,181,63
F,30,181,63
M,21,194,113
M,19,190,105
M,28,152,62
F,22,163,75
M,35,168,62
M,39,168,62
M,20,196,74
M,24,196,74
M,27,196,74
M,32,196,74
F,22,155,43
M,33,182,70
M,37,182,70
F,25,152,47
F,29,152,47
F,21,177,84
M,27,170,55
M,31,170,55
M,28,167,76
M,32,167,76
F,21,178,69
F,28,175,60
M,32,167,68
F,20,184,78
F,24,184,78
F,16,150,NA
F,30,191,79
M,28,198,81
M,32,198,81
M,34,195,99
F,24,150,48
F,33,152,56
M,26,182,93
F,22,168,69
M,31,172,73
M,30,173,65
M,19,157,67
M,23,157,67
M,19,196,74
F,19,154,50
M,19,154,62
M,23,154,62
M,27,154,62
M,39,175,82
F,32,179,115
M,25,161,58
F,28,164,71
M,36,181,79
M,28,NA,93
M,33,183,70
M,30,177,79
M,26,165,61
M,34,173,70
M,16,162,50
F,24,153,48
F,28,153,48
M,20,167,49
F,23,169,67
F,21,170,78
M,29,185,71
M,30,173,84
F,19,180,67
M,33,194,90
M,38,178,83
M,42,178,83
M,46,178,83
F,16,173,60
F,24,178,60
F,24,167,94
F,28,167,94
M,22,171,85
M,30,171,85
M,21,175,78
F,16,150,37
M,23,164,48
M,26,200,93
M,24,187,120
M,21,178,95
M,18,196,94
M,28,194,120
F,22,177,60
F,26,177,60
F,30,177,60
M,34,171,70
F,22,158,50
F,20,162,55
F,24,177,65
F,25,161,56
F,29,161,56
F,33,161,56
F,23,164,59
M,28,178,95
M,32,172,77
M,44,172,77
M,27,177,100
M,32,165,54
F,41,157,48
M,29,166,62
M,35,166,52
M,21,180,111
M,36,169,56
M,23,172,51
M,20,176,83
M,22,176,83
M,26,176,83
F,18,150,39
F,27,160,51
M,23,NA,46
M,27,175,58
F,22,174,64
M,20,176,96
M,29,169,75
F,28,174,61
F,36,174,61
M,20,180,66
M,23,193,72
M,26,164,57
F,20,158,56
F,24,158,56
M,36,155,65
M,14,165,62
M,21,172,58
M,30,177,81
M,27,206,111
M,28,181,107
M,32,181,107
M,35,181,107
M,32,206,110
M,24,189,119
M,28,189,119
M,56,172,80
M,24,156,54
M,35,169,81
M,21,198,98
M,25,198,98
M,31,177,78
M,22,180,105
M,18,167,71
F,16,150,47
M,42,167,67
F,32,166,62
M,28,174,85
M,24,172,57
M,28,172,57
F,20,159,49
F,22,164,62
F,32,156,41
F,18,145,44
F,22,145,44
F,15,150,45
M,31,164,59
F,32,163,61
M,44,165,60
M,48,165,60
M,21,174,56
M,21,169,85
M,17,168,68
M,19,168,68
M,25,160,64
M,20,195,85
M,23,195,85
F,34,178,70
M,28,201,108
M,34,168,73
M,18,170,54
M,19,173,74
F,35,168,70
F,39,168,70
M,31,193,100
F,29,181,78
M,33,184,81
M,34,194,128
M,38,194,128
F,29,172,71
M,32,184,86
M,17,194,78
M,20,194,78
M,24,194,78
M,29,194,78
M,27,189,106
M,25,165,58
M,29,165,58
F,35,175,75
F,24,198,100
M,22,194,100
M,20,176,94
M,21,186,76
M,34,210,98
M,26,170,78
M,23,188,138
M,27,188,138
M,31,188,138
M,24,178,91
M,21,158,56
M,21,192,107
M,24,155,54
M,29,155,54
M,24,202,144
M,26,179,71
M,28,188,74
M,22,188,98
M,30,188,98
M,21,193,131
M,30,177,71
M,29,175,63
M,19,186,95
M,29,201,93
M,26,172,NA
M,36,152,48
M,40,166,69
F,39,168,95
F,21,169,66
F,17,159,48
F,23,183,68
F,29,183,89
F,18,173,70
F,22,173,70
F,33,178,90
F,18,173,46
F,28,158,56
F,36,164,52
F,27,153,42
F,35,153,42
F,24,184,69
F,28,184,69
M,20,NA,99
M,27,182,98
M,41,188,120
F,19,172,57
F,27,184,103
M,29,182,99
M,33,182,99
M,42,171,62
F,30,180,69
F,34,180,69
F,29,169,70
M,25,177,64
M,27,198,98
F,28,183,77
M,19,189,89
M,27,192,105
M,24,178,102
M,22,197,107
M,26,197,107
M,30,197,107
M,22,165,52
F,19,153,49
M,27,157,55
M,25,174,54
M,29,174,54
F,25,173,57
F,33,173,57
M,17,166,55
M,30,172,67
F,28,152,53
F,32,152,53
F,36,152,53
F,14,159,50
M,29,178,85
M,23,167,53
F,29,161,60
M,29,182,124
F,19,NA,52
F,25,160,41
F,34,181,69
M,18,175,54
M,22,175,54
M,16,192,90
M,33,167,65
F,25,173,71
F,29,173,71
M,30,174,61
M,NA,165,67
M,26,186,94
M,37,187,110
M,30,192,96
M,34,192,96
M,42,192,96
M,24,196,130
M,28,196,130
M,NA,160,48
F,17,167,66
M,24,183,96
M,27,168,74
M,NA,172,82
M,34,177,82
M,22,192,72
M,31,164,55
M,21,153,47
M,23,184,88
M,26,165,68
M,28,165,70
M,32,199,96
M,26,NA,68
M,23,196,99
M,16,185,71
F,16,175,69
M,38,185,84
M,21,190,66
M,28,167,70
F,28,168,71
M,19,198,150
F,17,184,76
M,36,183,100
F,19,196,85
F,23,196,85
F,27,196,85
F,31,196,85
F,37,178,60
M,22,206,107
M,27,169,NA
F,16,175,52
M,35,185,75
M,22,199,86
M,26,199,86
M,30,199,86
F,18,158,48
F,29,190,81
F,23,178,61
F,31,178,61
M,23,198,95
F,17,166,50
F,18,155,55
F,22,166,59
M,22,NA,54
F,28,168,64
M,29,197,144
M,18,186,70
M,22,NA,81
M,23,180,96
M,26,176,61
M,30,176,61
F,17,155,51
F,25,155,51
F,29,155,51
M,28,173,59
F,18,165,65
M,23,NA,56
M,28,171,85
M,32,174,79
M,36,174,79
F,32,189,85
M,27,160,75
M,27,185,70
M,27,179,NA
M,31,179,NA
M,33,NA,54
F,26,177,59
M,25,166,62
M,23,188,65
M,27,188,65
F,18,175,55
F,22,175,55
F,26,175,55
F,15,171,56
M,21,178,89
M,25,178,89
M,31,178,89
M,27,213,106
M,32,179,93
M,36,179,93
M,40,179,93
M,44,179,93
M,34,187,89
M,21,173,81
M,25,189,102
M,29,189,102
M,33,189,102
M,37,189,102
M,41,189,102
M,28,177,88
F,21,170,57
M,43,165,85
M,47,165,85
M,48,184,NA
F,30,164,NA
M,26,198,94
M,22,204,96
M,30,204,96
M,46,170,63
F,33,154,43
F,15,185,70
F,19,185,70
F,27,185,70
M,34,179,89
M,38,179,89
M,42,179,89
M,37,175,82
M,26,195,112
M,26,185,66
M,23,200,113
M,21,173,83
M,23,173,83
M,39,173,83
M,21,196,114
M,25,196,114
M,31,196,97
M,38,174,73
M,41,174,73
M,46,174,73
F,39,165,58
F,43,165,58
M,19,197,89
F,36,176,73
F,35,168,53
M,23,184,91
M,28,173,65.5
M,29,175,63.5
M,33,175,63.5
F,18,NA,79
M,21,197,105
M,25,197,105
M,15,175,66
M,19,175,66
M,25,167,51
F,25,184,80
M,21,175,61
M,32,170,71
F,42,171,54
F,20,169,80
F,24,169,80
M,32,180,93
M,28,191,84
M,32,191,84
F,15,169,54
M,23,169,87
M,31,169,87
M,24,196,89
M,33,176,80
M,19,203,114
M,23,203,114
M,27,203,114
M,15,185,78
F,27,157,60
F,28,180,77
M,20,193,97
M,30,165,54
F,22,161,58
M,30,NA,75
M,22,189,72
F,17,156,50
M,25,165,48
M,26,153,52
M,29,169,68
M,35,183,NA
M,28,193,82
